topicID,workerID,docID,gold,label
20022,w2,clueweb09-en0090-90-15447,-1,1
20022,w2,clueweb09-en0087-79-10974,-1,1
20022,w2,clueweb09-en0081-83-26316,-1,0
20022,w3,clueweb09-en0000-32-20380,2,0
20022,w3,clueweb09-en0096-43-22415,-1,0
20022,w3,clueweb09-en0090-90-15447,-1,0
20022,w3,clueweb09-en0087-79-10974,-1,0
20022,w3,clueweb09-en0081-83-26316,-1,0
20022,w1,clueweb09-en0102-26-05108,-1,2
20022,w1,clueweb09-en0008-25-05649,2,2
20022,w1,clueweb09-en0102-22-28902,-1,2
20022,w1,clueweb09-en0098-15-05559,-1,2
20022,w1,clueweb09-en0102-22-28900,-1,1
20022,w3,clueweb09-en0102-26-05108,-1,0
20022,w3,clueweb09-en0008-25-05649,2,0
20022,w3,clueweb09-en0102-22-28902,-1,0
20022,w3,clueweb09-en0098-15-05559,-1,0
20022,w3,clueweb09-en0102-22-28900,-1,0
20022,w6,clueweb09-en0102-26-05108,-1,0
20022,w6,clueweb09-en0008-25-05649,2,1
20022,w6,clueweb09-en0102-22-28902,-1,0
20022,w6,clueweb09-en0098-15-05559,-1,1
20022,w6,clueweb09-en0102-22-28900,-1,0
20022,w7,clueweb09-en0102-26-05108,-1,1
20022,w7,clueweb09-en0008-25-05649,2,1
20022,w7,clueweb09-en0102-22-28902,-1,1
20022,w7,clueweb09-en0098-15-05559,-1,0
20022,w7,clueweb09-en0102-22-28900,-1,1
20022,w1,clueweb09-en0112-69-18348,-1,2
20022,w1,clueweb09-en0108-40-09036,-1,1
20022,w1,clueweb09-enwp00-81-08463,2,1
20022,w1,clueweb09-en0107-79-38397,-1,0
20022,w1,clueweb09-en0113-12-32216,-1,1
20022,w2,clueweb09-en0112-69-18348,-1,2
20022,w2,clueweb09-en0108-40-09036,-1,1
20022,w2,clueweb09-enwp00-81-08463,2,1
20022,w2,clueweb09-en0107-79-38397,-1,1
20022,w2,clueweb09-en0113-12-32216,-1,0
20022,w3,clueweb09-en0112-69-18348,-1,2
20022,w3,clueweb09-en0108-40-09036,-1,2
20022,w3,clueweb09-enwp00-81-08463,2,1
20022,w3,clueweb09-en0107-79-38397,-1,1
20022,w3,clueweb09-en0113-12-32216,-1,2
20022,w6,clueweb09-en0112-69-18348,-1,1
20022,w6,clueweb09-en0108-40-09036,-1,1
20022,w6,clueweb09-enwp00-81-08463,2,1
20022,w6,clueweb09-en0107-79-38397,-1,0
20022,w6,clueweb09-en0113-12-32216,-1,2
20022,w7,clueweb09-en0112-69-18348,-1,1
20022,w7,clueweb09-en0108-40-09036,-1,1
20022,w7,clueweb09-enwp00-81-08463,2,1
20022,w7,clueweb09-en0107-79-38397,-1,1
20022,w7,clueweb09-en0113-12-32216,-1,1
20022,w3,clueweb09-en0124-28-00391,-1,1
20022,w3,clueweb09-en0115-05-13941,-1,1
20022,w3,clueweb09-en0116-27-19942,-1,1
20022,w3,clueweb09-en0008-15-01798,2,0
20022,w3,clueweb09-en0009-33-5110,-2,-2
20022,w6,clueweb09-en0124-28-00391,-1,2
20022,w6,clueweb09-en0115-05-13941,-1,2
20022,w6,clueweb09-en0116-27-19942,-1,2
20022,w6,clueweb09-en0008-15-01798,2,1
20022,w6,clueweb09-en0009-33-5110,-2,-2
20022,w7,clueweb09-en0124-28-00391,-1,0
20022,w7,clueweb09-en0115-05-13941,-1,0
20022,w7,clueweb09-en0116-27-19942,-1,1
20022,w7,clueweb09-en0008-15-01798,2,1
20022,w7,clueweb09-en0009-33-5110,-2,-2
20028,w3,clueweb09-en0003-80-24213,-1,2
20028,w3,clueweb09-en0002-93-05727,-1,1
20028,w3,clueweb09-enwp00-71-18342,2,1
20028,w3,clueweb09-en0002-93-05719,-1,0
20028,w3,clueweb09-en0002-93-05728,-1,0
20028,w6,clueweb09-en0003-80-24213,-1,-2
20028,w6,clueweb09-en0002-93-05727,-1,1
20028,w6,clueweb09-enwp00-71-18342,2,1
20028,w6,clueweb09-en0002-93-05719,-1,1
20028,w6,clueweb09-en0002-93-05728,-1,1
20028,w7,clueweb09-en0003-80-24213,-1,2
20028,w7,clueweb09-en0002-93-05727,-1,0
20028,w7,clueweb09-enwp00-71-18342,2,1
20028,w7,clueweb09-en0002-93-05719,-1,0
20028,w7,clueweb09-en0002-93-05728,-1,0
20028,w1,clueweb09-enwp02-24-00070,2,2
20028,w1,clueweb09-en0005-53-23433,-1,2
20028,w1,clueweb09-en0006-85-32284,-1,2
20028,w1,clueweb09-en0005-47-27381,-1,1
20028,w1,clueweb09-en0005-77-09830,-1,0
20028,w3,clueweb09-enwp02-24-00070,2,1
20028,w3,clueweb09-en0005-53-23433,-1,2
20028,w3,clueweb09-en0006-85-32284,-1,2
20028,w3,clueweb09-en0005-47-27381,-1,2
20028,w3,clueweb09-en0005-77-09830,-1,1
20028,w6,clueweb09-enwp02-24-00070,2,2
20028,w6,clueweb09-en0005-53-23433,-1,2
20028,w6,clueweb09-en0006-85-32284,-1,2
20028,w6,clueweb09-en0005-47-27381,-1,2
20028,w6,clueweb09-en0005-77-09830,-1,0
20028,w7,clueweb09-enwp02-24-00070,2,1
20028,w7,clueweb09-en0005-53-23433,-1,1
20028,w7,clueweb09-en0006-85-32284,-1,1
20028,w7,clueweb09-en0005-47-27381,-1,0
20028,w7,clueweb09-en0005-77-09830,-1,0
20028,w1,clueweb09-en0007-31-05136,-1,1
20028,w1,clueweb09-en0007-31-00927,-1,1
20028,w1,clueweb09-en0007-33-09663,-1,2
20028,w1,clueweb09-en0007-31-01465,-1,1
20028,w1,clueweb09-en0008-93-07987,2,2
20028,w3,clueweb09-en0007-31-05136,-1,1
20028,w3,clueweb09-en0007-31-00927,-1,1
20028,w3,clueweb09-en0007-33-09663,-1,2
20028,w3,clueweb09-en0007-31-01465,-1,1
20028,w3,clueweb09-en0008-93-07987,2,2
20028,w1,clueweb09-en0007-54-23441,-1,1
20028,w1,clueweb09-en0010-39-07502,2,1
20028,w1,clueweb09-en0007-54-30203,-1,1
20028,w1,clueweb09-en0007-98-18200,-1,1
20028,w1,clueweb09-en0007-99-09690,-1,0
20028,w3,clueweb09-en0007-54-23441,-1,2
20028,w3,clueweb09-en0010-39-07502,2,2
20028,w3,clueweb09-en0007-54-30203,-1,0
20028,w3,clueweb09-en0007-98-18200,-1,0
20028,w3,clueweb09-en0007-99-09690,-1,1
20028,w6,clueweb09-en0007-54-23441,-1,2
20028,w6,clueweb09-en0010-39-07502,2,1
20028,w6,clueweb09-en0007-54-30203,-1,0
20028,w6,clueweb09-en0007-98-18200,-1,0
20028,w6,clueweb09-en0007-99-09690,-1,1
20028,w7,clueweb09-en0007-54-23441,-1,1
20028,w7,clueweb09-en0010-39-07502,2,2
20028,w7,clueweb09-en0007-54-30203,-1,0
20028,w7,clueweb09-en0007-98-18200,-1,0
20028,w7,clueweb09-en0007-99-09690,-1,0
20028,w2,clueweb09-en0008-93-07980,-1,1
20028,w2,clueweb09-en0008-09-24296,-1,0
20028,w2,clueweb09-en0009-33-1315,-2,-2
20028,w2,clueweb09-en0008-86-06133,-1,0
20028,w2,clueweb09-en0008-93-07978,-1,1
20028,w3,clueweb09-en0008-93-07980,-1,2
20028,w3,clueweb09-en0008-09-24296,-1,0
20028,w3,clueweb09-en0009-33-1315,-2,0
20028,w3,clueweb09-en0008-86-06133,-1,1
20028,w3,clueweb09-en0008-93-07978,-1,2
20028,w3,clueweb09-en0009-56-27832,-1,2
20028,w3,clueweb09-en0009-39-11754,-1,1
20028,w3,clueweb09-en0009-64-18475,2,0
20028,w3,clueweb09-en0009-51-12653,-1,1
20028,w3,clueweb09-en0009-15-28177,-1,2
20028,w6,clueweb09-en0009-56-27832,-1,2
20028,w6,clueweb09-en0009-39-11754,-1,1
20028,w6,clueweb09-en0009-64-18475,2,0
20028,w6,clueweb09-en0009-51-12653,-1,0
20028,w6,clueweb09-en0009-15-28177,-1,1
20028,w7,clueweb09-en0009-56-27832,-1,0
20028,w7,clueweb09-en0009-39-11754,-1,0
20028,w7,clueweb09-en0009-64-18475,2,0
20028,w7,clueweb09-en0009-51-12653,-1,1
20028,w7,clueweb09-en0009-15-28177,-1,0
20028,w3,clueweb09-en0009-64-18421,-1,2
20028,w3,clueweb09-enwp01-49-04489,2,1
20028,w3,clueweb09-en0009-64-18432,-1,2
20028,w3,clueweb09-en0009-56-27834,-1,1
20028,w6,clueweb09-en0009-64-18421,-1,0
20028,w6,clueweb09-enwp01-49-04489,2,-2
20028,w6,clueweb09-en0009-64-18432,-1,1
20028,w6,clueweb09-en0009-56-27834,-1,2
20028,w6,clueweb09-en0009-64-18444,-1,2
20028,w7,clueweb09-en0009-64-18421,-1,0
20028,w7,clueweb09-enwp01-49-04489,2,1
20028,w7,clueweb09-en0009-64-18432,-1,0
20028,w7,clueweb09-en0009-56-27834,-1,0
20028,w7,clueweb09-en0009-64-18444,-1,1
20028,w1,clueweb09-en0009-64-18496,-1,1
20028,w1,clueweb09-en0009-64-18515,-1,1
20028,w1,clueweb09-en0009-64-18511,-1,1
20028,w1,clueweb09-en0009-64-18517,-1,1
20028,w1,clueweb09-en0001-24-29027,2,2
20028,w3,clueweb09-en0009-64-18496,-1,2
20028,w3,clueweb09-en0009-64-18515,-1,2
20028,w3,clueweb09-en0009-64-18511,-1,2
20028,w3,clueweb09-en0009-64-18517,-1,2
20028,w3,clueweb09-en0001-24-29027,2,0
20028,w1,clueweb09-en0009-78-28973,-1,0
20028,w1,clueweb09-en0009-64-18519,-1,0
20028,w1,clueweb09-en0009-69-28887,-1,1
20028,w1,clueweb09-en0007-19-33611,2,1
20028,w1,clueweb09-en0009-64-18518,-1,1
20028,w2,clueweb09-en0009-78-28973,-1,0
20028,w2,clueweb09-en0009-64-18519,-1,0
20028,w2,clueweb09-en0009-69-28887,-1,1
20028,w2,clueweb09-en0007-19-33611,2,1
20028,w2,clueweb09-en0009-64-18518,-1,0
20028,w3,clueweb09-en0009-78-28973,-1,0
20028,w3,clueweb09-en0009-64-18519,-1,1
20028,w3,clueweb09-en0009-69-28887,-1,2
20028,w3,clueweb09-en0007-19-33611,2,0
20028,w3,clueweb09-en0009-64-18518,-1,1
20028,w6,clueweb09-en0009-78-28973,-1,2
20028,w6,clueweb09-en0009-64-18519,-1,1
20028,w6,clueweb09-en0009-69-28887,-1,2
20028,w6,clueweb09-en0007-19-33611,2,0
20028,w6,clueweb09-en0009-64-18518,-1,1
20028,w2,clueweb09-en0009-33-8474,-2,-2
20028,w2,clueweb09-en0019-79-21228,-1,0
20028,w2,clueweb09-en0019-79-21371,-1,0
20028,w2,clueweb09-en0016-70-32916,-1,1
20028,w2,clueweb09-en0020-79-18548,-1,1
20028,w3,clueweb09-en0009-33-8474,-2,-2
20028,w3,clueweb09-en0019-79-21228,-1,0
20028,w3,clueweb09-en0019-79-21371,-1,0
20028,w3,clueweb09-en0016-70-32916,-1,0
20028,w3,clueweb09-en0020-79-18548,-1,0
20028,w3,clueweb09-en0022-54-17108,-1,0
20028,w3,clueweb09-en0023-99-33345,-1,0
20028,w3,clueweb09-enwp01-25-01447,2,0
20028,w3,clueweb09-en0022-41-32616,-1,2
20028,w3,clueweb09-en0023-99-33346,-1,0
20028,w4,clueweb09-en0022-54-17108,-1,0
20028,w4,clueweb09-en0023-99-33345,-1,0
20028,w4,clueweb09-enwp01-25-01447,2,0
20028,w4,clueweb09-en0022-41-32616,-1,2
20028,w4,clueweb09-en0023-99-33346,-1,0
20028,w1,clueweb09-en0023-99-33362,-1,0
20028,w1,clueweb09-en0023-99-33361,-1,0
20028,w1,clueweb09-en0023-99-33363,-1,0
20028,w1,clueweb09-en0033-28-25790,-1,0
20028,w1,clueweb09-enwp01-03-12149,2,0
20028,w2,clueweb09-en0023-99-33362,-1,0
20028,w2,clueweb09-en0023-99-33361,-1,0
20028,w2,clueweb09-en0023-99-33363,-1,0
20028,w2,clueweb09-en0033-28-25790,-1,0
20028,w2,clueweb09-enwp01-03-12149,2,1
20028,w3,clueweb09-en0023-99-33362,-1,1
20028,w3,clueweb09-en0023-99-33361,-1,1
20028,w3,clueweb09-en0023-99-33363,-1,1
20028,w3,clueweb09-en0033-28-25790,-1,1
20028,w3,clueweb09-enwp01-03-12149,2,-2
20028,w6,clueweb09-en0023-99-33362,-1,0
20028,w6,clueweb09-en0023-99-33361,-1,0
20028,w6,clueweb09-en0023-99-33363,-1,0
20028,w6,clueweb09-en0033-28-25790,-1,0
20028,w6,clueweb09-enwp01-03-12149,2,1
20028,w7,clueweb09-en0023-99-33362,-1,1
20028,w7,clueweb09-en0023-99-33361,-1,0
20028,w7,clueweb09-en0023-99-33363,-1,1
20028,w7,clueweb09-en0033-28-25790,-1,0
20028,w7,clueweb09-enwp01-03-12149,2,0
20028,w3,clueweb09-en0037-27-28574,-1,2
20028,w3,clueweb09-en0037-27-28581,-1,2
20028,w3,clueweb09-en0037-27-28571,-1,2
20028,w3,clueweb09-enwp00-83-01997,2,1
20028,w3,clueweb09-en0036-20-13174,-1,2
20028,w1,clueweb09-en0037-27-28584,-1,0
20028,w1,clueweb09-en0037-27-28582,-1,0
20028,w1,clueweb09-enwp01-21-16726,2,0
20028,w1,clueweb09-en0044-17-32270,-1,2
20028,w1,clueweb09-en0037-44-03732,-1,2
20028,w3,clueweb09-en0037-27-28584,-1,1
20028,w3,clueweb09-en0037-27-28582,-1,1
20028,w3,clueweb09-enwp01-21-16726,2,1
20028,w3,clueweb09-en0044-17-32270,-1,1
20028,w3,clueweb09-en0037-44-03732,-1,1
20028,w6,clueweb09-en0037-27-28584,-1,0
20028,w6,clueweb09-en0037-27-28582,-1,0
20028,w6,clueweb09-enwp01-21-16726,2,1
20028,w6,clueweb09-en0044-17-32270,-1,2
20028,w6,clueweb09-en0037-44-03732,-1,2
20028,w1,clueweb09-en0044-32-17814,-1,2
20028,w1,clueweb09-en0045-49-19306,-1,1
20028,w1,clueweb09-en0009-33-7881,-2,-2
20028,w1,clueweb09-en0051-82-32064,-1,1
20028,w1,clueweb09-en0056-07-10775,-1,1
20028,w3,clueweb09-en0044-32-17814,-1,2
20028,w3,clueweb09-en0045-49-19306,-1,0
20028,w3,clueweb09-en0009-33-7881,-2,0
20028,w3,clueweb09-en0051-82-32064,-1,1
20028,w3,clueweb09-en0056-07-10775,-1,0
20028,w6,clueweb09-en0044-32-17814,-1,2
20028,w6,clueweb09-en0045-49-19306,-1,0
20028,w6,clueweb09-en0009-33-7881,-2,-2
20028,w6,clueweb09-en0051-82-32064,-1,1
20028,w6,clueweb09-en0056-07-10775,-1,0
20028,w3,clueweb09-en0061-24-32232,-1,1
20028,w3,clueweb09-en0062-43-39813,-1,1
20028,w3,clueweb09-enwp00-93-23328,2,0
20028,w3,clueweb09-en0061-24-32223,-1,0
20028,w3,clueweb09-en0060-18-13903,-1,0
20028,w6,clueweb09-en0061-24-32232,-1,0
20028,w6,clueweb09-en0062-43-39813,-1,0
20028,w6,clueweb09-enwp00-93-23328,2,0
20028,w6,clueweb09-en0061-24-32223,-1,0
20028,w6,clueweb09-en0060-18-13903,-1,0
20028,w7,clueweb09-en0061-24-32232,-1,0
20028,w7,clueweb09-en0062-43-39813,-1,0
20028,w7,clueweb09-enwp00-93-23328,2,1
20028,w7,clueweb09-en0061-24-32223,-1,-2
20028,w7,clueweb09-en0060-18-13903,-1,1
20028,w2,clueweb09-en0065-09-29848,-1,0
20028,w2,clueweb09-en0062-43-39817,-1,0
20028,w2,clueweb09-en0062-43-39818,-1,0
20028,w2,clueweb09-enwp01-15-13896,2,1
20028,w2,clueweb09-en0065-26-00704,-1,0
20028,w3,clueweb09-en0065-09-29848,-1,1
20028,w3,clueweb09-en0062-43-39817,-1,1
20028,w3,clueweb09-en0062-43-39818,-1,1
20028,w3,clueweb09-enwp01-15-13896,2,1
20028,w3,clueweb09-en0065-26-00704,-1,0
20028,w6,clueweb09-en0065-09-29848,-1,0
20028,w6,clueweb09-en0062-43-39817,-1,1
20028,w6,clueweb09-en0062-43-39818,-1,1
20028,w6,clueweb09-enwp01-15-13896,2,0
20028,w6,clueweb09-en0065-26-00704,-1,0
20028,w7,clueweb09-en0065-09-29848,-1,1
20028,w7,clueweb09-en0062-43-39817,-1,0
20028,w7,clueweb09-en0062-43-39818,-1,0
20028,w7,clueweb09-enwp01-15-13896,2,1
20028,w7,clueweb09-en0065-26-00704,-1,0
20028,w1,clueweb09-en0074-41-23136,-1,2
20028,w1,clueweb09-en0077-60-12829,-1,1
20028,w1,clueweb09-en0065-76-28823,-1,1
20028,w1,clueweb09-en0080-21-02406,-1,1
20028,w1,clueweb09-enwp02-24-00069,2,0
20028,w3,clueweb09-en0074-41-23136,-1,2
20028,w3,clueweb09-en0077-60-12829,-1,1
20028,w3,clueweb09-en0065-76-28823,-1,0
20028,w3,clueweb09-en0080-21-02406,-1,0
20028,w3,clueweb09-enwp02-24-00069,2,0
20028,w4,clueweb09-en0074-41-23136,-1,2
20028,w4,clueweb09-en0077-60-12829,-1,0
20028,w4,clueweb09-en0065-76-28823,-1,0
20028,w4,clueweb09-en0080-21-02406,-1,0
20028,w4,clueweb09-enwp02-24-00069,2,0
20028,w1,clueweb09-en0099-65-00395,-1,1
20028,w1,clueweb09-en0091-18-07154,-1,1
20028,w1,clueweb09-en0091-79-03737,-1,1
20028,w1,clueweb09-en0098-04-08946,-1,1
20028,w1,clueweb09-en0008-93-07988,2,2
20028,w3,clueweb09-en0099-65-00395,-1,1
20028,w3,clueweb09-en0091-18-07154,-1,0
20028,w3,clueweb09-en0091-79-03737,-1,1
20028,w3,clueweb09-en0098-04-08946,-1,0
20028,w3,clueweb09-en0008-93-07988,2,2
20028,w6,clueweb09-en0099-65-00395,-1,2
20028,w6,clueweb09-en0091-18-07154,-1,0
20028,w6,clueweb09-en0091-79-03737,-1,1
20028,w6,clueweb09-en0098-04-08946,-1,0
20028,w6,clueweb09-en0008-93-07988,2,2
20028,w4,clueweb09-en0099-65-00395,-1,2
20028,w4,clueweb09-en0091-18-07154,-1,0
20028,w4,clueweb09-en0091-79-03737,-1,0
20028,w4,clueweb09-en0098-04-08946,-1,0
20028,w4,clueweb09-en0008-93-07988,2,2
20028,w1,clueweb09-en0114-25-02955,-1,1
20028,w1,clueweb09-en0118-85-27287,-1,1
20028,w1,clueweb09-en0009-33-8854,-2,-2
20028,w1,clueweb09-en0112-94-15475,-1,1
20028,w1,clueweb09-en0126-01-12574,-1,1
20028,w3,clueweb09-en0114-25-02955,-1,0
20028,w3,clueweb09-en0118-85-27287,-1,0
20028,w3,clueweb09-en0009-33-8854,-2,-2
20028,w3,clueweb09-en0112-94-15475,-1,1
20028,w3,clueweb09-en0126-01-12574,-1,1
20028,w8,clueweb09-en0114-25-02955,-1,2
20028,w8,clueweb09-en0118-85-27287,-1,0
20028,w8,clueweb09-en0009-33-8854,-2,0
20028,w8,clueweb09-en0112-94-15475,-1,2
20028,w8,clueweb09-en0126-01-12574,-1,2
20028,w3,clueweb09-en0131-75-28594,-1,0
20028,w3,clueweb09-en0131-71-32466,-1,2
20028,w3,clueweb09-en0127-53-12931,-1,2
20028,w3,clueweb09-en0004-21-07021,2,2
20028,w3,clueweb09-en0128-83-41938,-1,2
20028,w8,clueweb09-en0131-75-28594,-1,2
20028,w8,clueweb09-en0131-71-32466,-1,2
20028,w8,clueweb09-en0127-53-12931,-1,2
20028,w8,clueweb09-en0004-21-07021,2,2
20028,w8,clueweb09-en0128-83-41938,-1,2
20028,w1,clueweb09-enwp00-08-10406,-1,1
20028,w1,clueweb09-enwp00-32-04576,-1,1
20028,w1,clueweb09-en0000-17-07860,2,2
20028,w1,clueweb09-enwp00-27-06740,-1,1
20028,w1,clueweb09-en0133-57-03016,-1,2
20028,w3,clueweb09-enwp00-08-10406,-1,0
20028,w3,clueweb09-enwp00-32-04576,-1,0
20028,w3,clueweb09-en0000-17-07860,2,2
20028,w3,clueweb09-enwp00-27-06740,-1,1
20028,w3,clueweb09-en0133-57-03016,-1,0
20028,w6,clueweb09-enwp00-08-10406,-1,0
20028,w6,clueweb09-enwp00-32-04576,-1,0
20028,w6,clueweb09-en0000-17-07860,2,1
20028,w6,clueweb09-enwp00-27-06740,-1,0
20028,w6,clueweb09-en0133-57-03016,-1,0
20028,w8,clueweb09-enwp00-08-10406,-1,2
20028,w8,clueweb09-enwp00-32-04576,-1,2
20028,w8,clueweb09-en0000-17-07860,2,2
20028,w8,clueweb09-enwp00-27-06740,-1,2
20028,w8,clueweb09-en0133-57-03016,-1,2
20028,w1,clueweb09-enwp03-04-23752,2,1
20028,w1,clueweb09-enwp00-80-23670,-1,1
20028,w1,clueweb09-enwp00-54-10113,-1,1
20028,w1,clueweb09-enwp00-64-02765,-1,1
20028,w1,clueweb09-enwp00-79-23608,-1,1
20028,w2,clueweb09-enwp03-04-23752,2,1
20028,w2,clueweb09-enwp00-80-23670,-1,1
20028,w2,clueweb09-enwp00-54-10113,-1,1
20028,w2,clueweb09-enwp00-64-02765,-1,0
20028,w2,clueweb09-enwp00-79-23608,-1,1
20028,w3,clueweb09-enwp03-04-23752,2,1
20028,w3,clueweb09-enwp00-80-23670,-1,2
20028,w3,clueweb09-enwp00-54-10113,-1,1
20028,w3,clueweb09-enwp00-64-02765,-1,0
20028,w3,clueweb09-enwp00-79-23608,-1,2
20028,w6,clueweb09-enwp03-04-23752,2,0
20028,w6,clueweb09-enwp00-80-23670,-1,2
20028,w6,clueweb09-enwp00-54-10113,-1,0
20028,w6,clueweb09-enwp00-64-02765,-1,0
20028,w6,clueweb09-enwp00-79-23608,-1,2
20028,w7,clueweb09-enwp03-04-23752,2,2
20028,w7,clueweb09-enwp00-80-23670,-1,2
20028,w7,clueweb09-enwp00-54-10113,-1,2
20028,w7,clueweb09-enwp00-64-02765,-1,1
20028,w7,clueweb09-enwp00-79-23608,-1,2
20028,w2,clueweb09-enwp00-91-23381,-1,1
20028,w2,clueweb09-enwp00-91-23382,-1,1
20028,w2,clueweb09-enwp00-88-23481,-1,1
20028,w2,clueweb09-enwp00-39-05051,2,1
20028,w2,clueweb09-enwp00-83-23263,-1,1
20028,w3,clueweb09-enwp00-91-23381,-1,1
20028,w3,clueweb09-enwp00-91-23382,-1,1
20028,w3,clueweb09-enwp00-88-23481,-1,1
20028,w3,clueweb09-enwp00-39-05051,2,0
20028,w3,clueweb09-enwp00-83-23263,-1,1
20028,w1,clueweb09-enwp01-04-19695,-1,1
20028,w1,clueweb09-enwp00-98-18187,-1,1
20028,w1,clueweb09-enwp01-07-19380,-1,1
20028,w1,clueweb09-en0009-33-2498,-2,-2
20028,w1,clueweb09-enwp00-96-14926,-1,1
20028,w2,clueweb09-enwp01-04-19695,-1,1
20028,w2,clueweb09-enwp00-98-18187,-1,1
20028,w2,clueweb09-enwp01-07-19380,-1,1
20028,w2,clueweb09-en0009-33-2498,-2,-2
20028,w2,clueweb09-enwp00-96-14926,-1,1
20028,w3,clueweb09-enwp01-04-19695,-1,0
20028,w3,clueweb09-enwp00-98-18187,-1,0
20028,w3,clueweb09-enwp01-07-19380,-1,0
20028,w3,clueweb09-en0009-33-2498,-2,-2
20028,w3,clueweb09-enwp00-96-14926,-1,0
20028,w6,clueweb09-enwp01-04-19695,-1,1
20028,w6,clueweb09-enwp00-98-18187,-1,0
20028,w6,clueweb09-enwp01-07-19380,-1,1
20028,w6,clueweb09-en0009-33-2498,-2,-2
20028,w6,clueweb09-enwp00-96-14926,-1,1
20028,w1,clueweb09-enwp01-15-00484,-1,2
20028,w1,clueweb09-enwp01-11-00112,-1,2
20028,w1,clueweb09-enwp02-06-00671,2,1
20028,w1,clueweb09-enwp01-08-12327,-1,1
20028,w1,clueweb09-enwp01-14-16321,-1,1
20028,w2,clueweb09-enwp01-15-00484,-1,2
20028,w2,clueweb09-enwp01-11-00112,-1,2
20028,w2,clueweb09-enwp02-06-00671,2,1
20028,w2,clueweb09-enwp01-08-12327,-1,1
20028,w2,clueweb09-enwp01-14-16321,-1,1
20028,w3,clueweb09-enwp01-15-00484,-1,2
20028,w3,clueweb09-enwp01-11-00112,-1,2
20028,w3,clueweb09-enwp02-06-00671,2,0
20028,w3,clueweb09-enwp01-08-12327,-1,0
20028,w3,clueweb09-enwp01-14-16321,-1,0
20028,w1,clueweb09-enwp01-40-19837,-1,2
20028,w1,clueweb09-enwp01-16-19096,-1,2
20028,w1,clueweb09-enwp01-38-02765,-1,2
20028,w1,clueweb09-en0005-23-02443,2,2
20028,w1,clueweb09-enwp01-48-04390,-1,2
20028,w3,clueweb09-enwp01-40-19837,-1,0
20028,w3,clueweb09-enwp01-16-19096,-1,0
20028,w3,clueweb09-enwp01-38-02765,-1,0
20028,w3,clueweb09-en0005-23-02443,2,0
20028,w3,clueweb09-enwp01-48-04390,-1,0
20028,w7,clueweb09-enwp01-40-19837,-1,1
20028,w7,clueweb09-enwp01-16-19096,-1,1
20028,w7,clueweb09-enwp01-38-02765,-1,1
20028,w7,clueweb09-en0005-23-02443,2,1
20028,w7,clueweb09-enwp01-48-04390,-1,1
20030,w2,clueweb09-en0000-28-13635,-1,2
20030,w2,clueweb09-en0007-89-11755,2,1
20030,w2,clueweb09-en0001-07-23941,-1,0
20030,w2,clueweb09-en0001-02-31177,-1,1
20030,w2,clueweb09-en0000-68-15221,-1,1
20030,w3,clueweb09-en0000-28-13635,-1,0
20030,w3,clueweb09-en0007-89-11755,2,0
20030,w3,clueweb09-en0001-07-23941,-1,0
20030,w3,clueweb09-en0001-02-31177,-1,1
20030,w3,clueweb09-en0000-68-15221,-1,1
20030,w6,clueweb09-en0000-28-13635,-1,0
20030,w6,clueweb09-en0007-89-11755,2,0
20030,w6,clueweb09-en0001-07-23941,-1,0
20030,w6,clueweb09-en0001-02-31177,-1,0
20030,w6,clueweb09-en0000-68-15221,-1,1
20030,w3,clueweb09-enwp01-34-05422,2,0
20030,w3,clueweb09-en0001-59-18470,-1,1
20030,w3,clueweb09-en0001-44-13119,-1,1
20030,w3,clueweb09-en0001-45-27045,-1,1
20030,w3,clueweb09-en0001-44-04518,-1,1
20030,w6,clueweb09-enwp01-34-05422,2,0
20030,w6,clueweb09-en0001-59-18470,-1,1
20030,w6,clueweb09-en0001-44-13119,-1,0
20030,w6,clueweb09-en0001-45-27045,-1,0
20030,w6,clueweb09-en0001-44-04518,-1,0
20030,w7,clueweb09-enwp01-34-05422,2,2
20030,w7,clueweb09-en0001-59-18470,-1,1
20030,w7,clueweb09-en0001-44-13119,-1,1
20030,w7,clueweb09-en0001-45-27045,-1,2
20030,w7,clueweb09-en0001-44-04518,-1,2
20030,w3,clueweb09-en0002-79-26667,-1,1
20030,w3,clueweb09-en0002-79-26669,-1,1
20030,w3,clueweb09-en0002-79-26673,-1,1
20030,w3,clueweb09-en0002-79-26674,-1,1
20030,w3,clueweb09-en0005-77-39181,2,1
20030,w6,clueweb09-en0002-79-26667,-1,1
20030,w6,clueweb09-en0002-79-26669,-1,1
20030,w6,clueweb09-en0002-79-26673,-1,1
20030,w6,clueweb09-en0002-79-26674,-1,1
20030,w6,clueweb09-en0005-77-39181,2,2
20030,w3,clueweb09-en0001-50-07749,2,1
20030,w3,clueweb09-en0002-79-26696,-1,1
20030,w3,clueweb09-en0002-96-38992,-1,1
20030,w3,clueweb09-en0003-12-28299,-1,0
20030,w7,clueweb09-en0001-50-07749,2,1
20030,w7,clueweb09-en0002-79-26696,-1,2
20030,w7,clueweb09-en0002-96-38992,-1,2
20030,w7,clueweb09-en0003-12-28299,-1,0
20030,w7,clueweb09-en0002-79-26699,-1,1
20030,w1,clueweb09-en0009-33-3824,-2,2
20030,w1,clueweb09-en0003-75-23182,-1,0
20030,w1,clueweb09-en0004-90-08250,-1,1
20030,w1,clueweb09-en0003-19-13284,-1,2
